step,tokens_seen,cumulative_flops,train_loss,eval_loss,eval_loss_all_pos
35100,575078400,1.121605e+17,4.570479,4.519979,4.519979
35200,576716800,1.124800e+17,4.543221,4.516702,4.516702
35300,578355200,1.127996e+17,4.557842,4.515126,4.515126
35400,579993600,1.131191e+17,4.580024,4.514120,4.514120
35500,581632000,1.134387e+17,4.560362,4.513048,4.513048
35600,583270400,1.137582e+17,4.552795,4.510238,4.510238
35700,584908800,1.140778e+17,4.571191,4.510604,4.510604
35800,586547200,1.143973e+17,4.567094,4.508934,4.508934
35900,588185600,1.147169e+17,4.549954,4.507390,4.507390
36000,589824000,1.150364e+17,4.551004,4.505095,4.505095
36100,591462400,1.153559e+17,4.539643,4.503289,4.503289
36200,593100800,1.156755e+17,4.548665,4.505027,4.505027
36300,594739200,1.159950e+17,4.548028,4.502353,4.502353
36400,596377600,1.163146e+17,4.551621,4.500462,4.500462
36500,598016000,1.166341e+17,4.554957,4.499231,4.499231
36600,599654400,1.169537e+17,4.537284,4.497036,4.497036
36700,601292800,1.172732e+17,4.527156,4.495883,4.495883
36800,602931200,1.175928e+17,4.524877,4.494749,4.494749
36900,604569600,1.179123e+17,4.542825,4.494819,4.494819
37000,606208000,1.182319e+17,4.545437,4.490820,4.490820
37100,607846400,1.185514e+17,4.536231,4.491132,4.491132
37200,609484800,1.188710e+17,4.526237,4.489345,4.489345
37300,611123200,1.191905e+17,4.544352,4.486443,4.486443
37400,612761600,1.195100e+17,4.536323,4.487031,4.487031
37500,614400000,1.198296e+17,4.519623,4.484365,4.484365
37600,616038400,1.201491e+17,4.519705,4.481967,4.481967
37700,617676800,1.204687e+17,4.526050,4.481410,4.481410
37800,619315200,1.207882e+17,4.514024,4.482354,4.482354
37900,620953600,1.211078e+17,4.529099,4.480004,4.480004
38000,622592000,1.214273e+17,4.506911,4.475753,4.475753
38100,624230400,1.217469e+17,4.538068,4.476364,4.476364
38200,625868800,1.220664e+17,4.507936,4.477270,4.477270
38300,627507200,1.223860e+17,4.519287,4.477822,4.477822
38400,629145600,1.227055e+17,4.517334,4.475060,4.475060
38500,630784000,1.230250e+17,4.531091,4.472144,4.472144
38600,632422400,1.233446e+17,4.500478,4.471689,4.471689
38700,634060800,1.236641e+17,4.529644,4.470138,4.470138
38800,635699200,1.239837e+17,4.517703,4.470963,4.470963
38900,637337600,1.243032e+17,4.518984,4.467828,4.467828
39000,638976000,1.246228e+17,4.517446,4.466193,4.466193
39100,640614400,1.249423e+17,4.516243,4.465345,4.465345
39200,642252800,1.252619e+17,4.495343,4.466027,4.466027
39300,643891200,1.255814e+17,4.489266,4.464157,4.464157
39400,645529600,1.259010e+17,4.494489,4.462086,4.462086
39500,647168000,1.262205e+17,4.499345,4.463872,4.463872
39600,648806400,1.265400e+17,4.491843,4.460205,4.460205
39700,650444800,1.268596e+17,4.505094,4.461729,4.461729
39800,652083200,1.271791e+17,4.507790,4.457747,4.457747
39900,653721600,1.274987e+17,4.511435,4.455843,4.455843
40000,655360000,1.278182e+17,4.500949,4.456040,4.456040
40100,656998400,1.281378e+17,4.505378,4.452792,4.452792
40200,658636800,1.284573e+17,4.511258,4.454041,4.454041
40300,660275200,1.287769e+17,4.486403,4.453717,4.453717
40400,661913600,1.290964e+17,4.481175,4.450811,4.450811
40500,663552000,1.294160e+17,4.490502,4.449514,4.449514
40600,665190400,1.297355e+17,4.500783,4.449237,4.449237
40700,666828800,1.300550e+17,4.502326,4.447328,4.447328
40800,668467200,1.303746e+17,4.510914,4.446934,4.446934
40900,670105600,1.306941e+17,4.482267,4.443799,4.443799
41000,671744000,1.310137e+17,4.483010,4.444219,4.444219
41100,673382400,1.313332e+17,4.474638,4.442689,4.442689
41200,675020800,1.316528e+17,4.481502,4.440983,4.440983
41300,676659200,1.319723e+17,4.492238,4.440342,4.440342
41400,678297600,1.322919e+17,4.503199,4.438893,4.438893
41500,679936000,1.326114e+17,4.484845,4.438430,4.438430
41600,681574400,1.329310e+17,4.474363,4.437308,4.437308
41700,683212800,1.332505e+17,4.482965,4.437295,4.437295
41800,684851200,1.335700e+17,4.473756,4.434798,4.434798
41900,686489600,1.338896e+17,4.474942,4.434626,4.434626
42000,688128000,1.342091e+17,4.479262,4.433171,4.433171
42100,689766400,1.345287e+17,4.481547,4.432320,4.432320
42200,691404800,1.348482e+17,4.481113,4.431858,4.431858
42300,693043200,1.351678e+17,4.460745,4.429684,4.429684
42400,694681600,1.354873e+17,4.470268,4.428479,4.428479
42500,696320000,1.358069e+17,4.472131,4.428225,4.428225
42600,697958400,1.361264e+17,4.481266,4.429729,4.429729
42700,699596800,1.364460e+17,4.459819,4.424313,4.424313
42800,701235200,1.367655e+17,4.455270,4.423508,4.423508
42900,702873600,1.370850e+17,4.464650,4.423558,4.423558
43000,704512000,1.374046e+17,4.472024,4.423287,4.423287
43100,706150400,1.377241e+17,4.455633,4.421951,4.421951
43200,707788800,1.380437e+17,4.469332,4.420869,4.420869
43300,709427200,1.383632e+17,4.464438,4.420435,4.420435
43400,711065600,1.386828e+17,4.475814,4.419673,4.419673
43500,712704000,1.390023e+17,4.467535,4.417556,4.417556
43600,714342400,1.393219e+17,4.470948,4.417114,4.417114
43700,715980800,1.396414e+17,4.457234,4.417570,4.417570
43800,717619200,1.399610e+17,4.470736,4.416069,4.416069
43900,719257600,1.402805e+17,4.458974,4.415158,4.415158
44000,720896000,1.406000e+17,4.440259,4.414954,4.414954
44100,722534400,1.409196e+17,4.461283,4.414228,4.414228
44200,724172800,1.412391e+17,4.462893,4.413493,4.413493
44300,725811200,1.415587e+17,4.455634,4.411669,4.411669
44400,727449600,1.418782e+17,4.438833,4.409524,4.409524
44500,729088000,1.421978e+17,4.460923,4.408006,4.408006
44600,730726400,1.425173e+17,4.462135,4.408750,4.408750
44700,732364800,1.428369e+17,4.470390,4.407569,4.407569
44800,734003200,1.431564e+17,4.466279,4.405267,4.405267
44900,735641600,1.434760e+17,4.452634,4.406422,4.406422
45000,737280000,1.437955e+17,4.460614,4.403559,4.403559
45100,738918400,1.441151e+17,4.452131,4.405108,4.405108
45200,740556800,1.444346e+17,4.459016,4.403949,4.403949
45300,742195200,1.447541e+17,4.437391,4.403500,4.403500
45400,743833600,1.450737e+17,4.443466,4.400765,4.400765
45500,745472000,1.453932e+17,4.444773,4.402757,4.402757
45600,747110400,1.457128e+17,4.437097,4.400943,4.400943
45700,748748800,1.460323e+17,4.443907,4.397683,4.397683
45800,750387200,1.463519e+17,4.467725,4.397114,4.397114
45900,752025600,1.466714e+17,4.435244,4.395800,4.395800
46000,753664000,1.469910e+17,4.427277,4.394825,4.394825
46100,755302400,1.473105e+17,4.442486,4.394524,4.394524
