step,tokens_seen,cumulative_flops,train_loss,eval_loss,eval_loss_all_pos
27600,452198400,8.534959e+15,6.790209,6.813938,6.779970
27700,453836800,8.565883e+15,6.762493,6.814680,6.779174
27800,455475200,8.596807e+15,6.765045,6.812869,6.783669
27900,457113600,8.627730e+15,6.761279,6.815701,6.787936
28000,458752000,8.658654e+15,6.767645,6.807039,6.778177
28100,460390400,8.689578e+15,6.763295,6.807705,6.776419
28200,462028800,8.720502e+15,6.769728,6.802107,6.768073
28300,463667200,8.751425e+15,6.760370,6.796298,6.765597
28400,465305600,8.782349e+15,6.791220,6.794751,6.763691
28500,466944000,8.813273e+15,6.755943,6.797310,6.762634
28600,468582400,8.844197e+15,6.760742,6.796297,6.765764
28700,470220800,8.875120e+15,6.763924,6.791818,6.756825
28800,471859200,8.906044e+15,6.743546,6.794503,6.760691
28900,473497600,8.936968e+15,6.750619,6.791495,6.759891
29000,475136000,8.967892e+15,6.772552,6.787101,6.758407
29100,476774400,8.998815e+15,6.758602,6.787015,6.754863
29200,478412800,9.029739e+15,6.756990,6.782028,6.750622
29300,480051200,9.060663e+15,6.731767,6.774425,6.743110
29400,481689600,9.091587e+15,6.749839,6.771816,6.741591
29500,483328000,9.122511e+15,6.764431,6.761434,6.733089
29600,484966400,9.153434e+15,6.761301,6.769647,6.737200
29700,486604800,9.184358e+15,6.733061,6.765588,6.732397
29800,488243200,9.215282e+15,6.764421,6.765832,6.733465
29900,489881600,9.246206e+15,6.726264,6.764172,6.734300
30000,491520000,9.277129e+15,6.723855,6.755291,6.723612
30100,493158400,9.308053e+15,6.735373,6.754880,6.727087
30200,494796800,9.338977e+15,6.735378,6.747521,6.719282
30300,496435200,9.369901e+15,6.695187,6.754962,6.724920
30400,498073600,9.400824e+15,6.704776,6.751581,6.725077
30500,499712000,9.431748e+15,6.703779,6.746944,6.716410
30600,501350400,9.462672e+15,6.721294,6.732411,6.706622
30700,502988800,9.493596e+15,6.700182,6.739295,6.711360
30800,504627200,9.524519e+15,6.720832,6.739819,6.713876
30900,506265600,9.555443e+15,6.711926,6.731664,6.705288
31000,507904000,9.586367e+15,6.716534,6.728779,6.703316
31100,509542400,9.617291e+15,6.706350,6.733020,6.703394
31200,511180800,9.648215e+15,6.708148,6.718753,6.694476
31300,512819200,9.679138e+15,6.708899,6.721098,6.699959
31400,514457600,9.710062e+15,6.712667,6.730958,6.706850
31500,516096000,9.740986e+15,6.695659,6.721834,6.699167
31600,517734400,9.771910e+15,6.707842,6.713029,6.686907
31700,519372800,9.802833e+15,6.701385,6.712045,6.686924
31800,521011200,9.833757e+15,6.686416,6.707775,6.679970
31900,522649600,9.864681e+15,6.707069,6.713084,6.687457
32000,524288000,9.895605e+15,6.699770,6.711690,6.680172
32100,525926400,9.926528e+15,6.685256,6.702367,6.675889
32200,527564800,9.957452e+15,6.685457,6.703551,6.673307
32300,529203200,9.988376e+15,6.655899,6.691224,6.664860
32400,530841600,1.001930e+16,6.648717,6.705007,6.670806
32500,532480000,1.005022e+16,6.653483,6.695906,6.666276
32600,534118400,1.008115e+16,6.679017,6.690279,6.663055
32700,535756800,1.011207e+16,6.689939,6.695538,6.665973
32800,537395200,1.014299e+16,6.698054,6.691073,6.660641
32900,539033600,1.017392e+16,6.664252,6.693682,6.661449
33000,540672000,1.020484e+16,6.652372,6.685347,6.654570
33100,542310400,1.023577e+16,6.644753,6.684779,6.654442
33200,543948800,1.026669e+16,6.641560,6.682557,6.652885
33300,545587200,1.029761e+16,6.641653,6.678500,6.649314
33400,547225600,1.032854e+16,6.634502,6.674540,6.645214
33500,548864000,1.035946e+16,6.662575,6.674831,6.645854
33600,550502400,1.039038e+16,6.647254,6.680130,6.646807
33700,552140800,1.042131e+16,6.642724,6.672261,6.640039
33800,553779200,1.045223e+16,6.672621,6.674107,6.643889
33900,555417600,1.048316e+16,6.628201,6.666631,6.640776
34000,557056000,1.051408e+16,6.654668,6.662122,6.632259
34100,558694400,1.054500e+16,6.666298,6.664494,6.632986
34200,560332800,1.057593e+16,6.628926,6.653909,6.626511
34300,561971200,1.060685e+16,6.631686,6.660724,6.629492
34400,563609600,1.063777e+16,6.633645,6.652931,6.622270
34500,565248000,1.066870e+16,6.614704,6.654128,6.626754
34600,566886400,1.069962e+16,6.614611,6.657121,6.627682
34700,568524800,1.073055e+16,6.638535,6.641833,6.616814
34800,570163200,1.076147e+16,6.659530,6.640370,6.614545
34900,571801600,1.079239e+16,6.615263,6.634074,6.605614
35000,573440000,1.082332e+16,6.646514,6.631862,6.607143
35100,575078400,1.085424e+16,6.636958,6.641237,6.610927
35200,576716800,1.088517e+16,6.626913,6.639620,6.608977
35300,578355200,1.091609e+16,6.620464,6.635127,6.603288
35400,579993600,1.094701e+16,6.632426,6.632075,6.602149
35500,581632000,1.097794e+16,6.607246,6.628218,6.597830
35600,583270400,1.100886e+16,6.605897,6.618546,6.592107
35700,584908800,1.103978e+16,6.604938,6.619090,6.589248
35800,586547200,1.107071e+16,6.603449,6.623733,6.592190
35900,588185600,1.110163e+16,6.605181,6.617221,6.586267
36000,589824000,1.113256e+16,6.597974,6.619656,6.588821
36100,591462400,1.116348e+16,6.581645,6.608014,6.579043
36200,593100800,1.119440e+16,6.575045,6.615111,6.583494
36300,594739200,1.122533e+16,6.600007,6.607257,6.579830
36400,596377600,1.125625e+16,6.595957,6.604588,6.573523
