step,tokens_seen,cumulative_flops,train_loss,eval_loss,eval_loss_all_pos
45000,737280000,1.809040e+17,4.465937,4.397184,4.397184
45100,738918400,1.813060e+17,4.436722,4.396602,4.396602
45200,740556800,1.817080e+17,4.436109,4.394311,4.394311
45300,742195200,1.821100e+17,4.432384,4.393005,4.393005
45400,743833600,1.825121e+17,4.448252,4.393941,4.393941
45500,745472000,1.829141e+17,4.443318,4.393135,4.393135
45600,747110400,1.833161e+17,4.439271,4.392435,4.392435
45700,748748800,1.837181e+17,4.440110,4.389806,4.389806
45800,750387200,1.841201e+17,4.431186,4.389709,4.389709
45900,752025600,1.845221e+17,4.416565,4.387794,4.387794
46000,753664000,1.849241e+17,4.451725,4.389275,4.389275
