step,tokens_seen,cumulative_flops,train_loss,eval_loss,eval_loss_all_pos
30400,498073600,4.230371e+16,5.104205,5.063428,5.060401
30500,499712000,4.244287e+16,5.085359,5.056677,5.054146
30600,501350400,4.258202e+16,5.091319,5.054430,5.051786
30700,502988800,4.272118e+16,5.094851,5.046722,5.046514
30800,504627200,4.286034e+16,5.095585,5.048645,5.047508
30900,506265600,4.299949e+16,5.077244,5.042720,5.041634
31000,507904000,4.313865e+16,5.080498,5.044263,5.043530
31100,509542400,4.327781e+16,5.070679,5.041483,5.041033
31200,511180800,4.341697e+16,5.062287,5.039820,5.037404
31300,512819200,4.355612e+16,5.072489,5.040473,5.037188
31400,514457600,4.369528e+16,5.046483,5.036176,5.033115
31500,516096000,4.383444e+16,5.052299,5.026570,5.025451
31600,517734400,4.397359e+16,5.068286,5.031856,5.030840
31700,519372800,4.411275e+16,5.048242,5.025010,5.022443
31800,521011200,4.425191e+16,5.062806,5.021862,5.020916
31900,522649600,4.439106e+16,5.051463,5.025646,5.022058
32000,524288000,4.453022e+16,5.066283,5.021044,5.018288
32100,525926400,4.466938e+16,5.065606,5.017591,5.015715
32200,527564800,4.480853e+16,5.059768,5.018754,5.015707
32300,529203200,4.494769e+16,5.046729,5.009472,5.006501
32400,530841600,4.508685e+16,5.032040,5.007686,5.004591
32500,532480000,4.522601e+16,5.054988,5.009174,5.006454
32600,534118400,4.536516e+16,5.018494,5.007036,5.004637
32700,535756800,4.550432e+16,5.055812,4.999888,4.996474
32800,537395200,4.564348e+16,5.022479,5.003329,5.000261
32900,539033600,4.578263e+16,5.025280,4.999972,4.997305
33000,540672000,4.592179e+16,5.025126,4.998205,4.995400
33100,542310400,4.606095e+16,5.027264,4.995206,4.993661
33200,543948800,4.620010e+16,5.042646,4.991638,4.989319
33300,545587200,4.633926e+16,5.035758,4.988038,4.986182
33400,547225600,4.647842e+16,5.030212,4.986043,4.984861
33500,548864000,4.661758e+16,5.008827,4.993024,4.990188
33600,550502400,4.675673e+16,5.021486,4.989920,4.985140
33700,552140800,4.689589e+16,5.017500,4.983344,4.979194
33800,553779200,4.703505e+16,5.000900,4.977977,4.973477
33900,555417600,4.717420e+16,5.005656,4.983420,4.979104
34000,557056000,4.731336e+16,5.003933,4.974662,4.970857
34100,558694400,4.745252e+16,4.999307,4.969918,4.968173
34200,560332800,4.759167e+16,5.005465,4.969243,4.966333
34300,561971200,4.773083e+16,4.992144,4.965850,4.962085
34400,563609600,4.786999e+16,4.972648,4.966089,4.962946
34500,565248000,4.800914e+16,5.009755,4.967482,4.962946
34600,566886400,4.814830e+16,4.993895,4.965447,4.961323
34700,568524800,4.828746e+16,4.978953,4.963011,4.957685
34800,570163200,4.842662e+16,4.982269,4.959988,4.956526
34900,571801600,4.856577e+16,4.988546,4.961179,4.957146
35000,573440000,4.870493e+16,5.001791,4.960407,4.956822
35100,575078400,4.884409e+16,4.984959,4.958783,4.955120
35200,576716800,4.898324e+16,4.972065,4.953707,4.950343
35300,578355200,4.912240e+16,4.977846,4.951919,4.949180
35400,579993600,4.926156e+16,5.003234,4.946959,4.944028
35500,581632000,4.940071e+16,4.981695,4.941948,4.940052
35600,583270400,4.953987e+16,4.969930,4.940273,4.937254
35700,584908800,4.967903e+16,4.991698,4.941741,4.939587
35800,586547200,4.981818e+16,4.988962,4.937028,4.933142
35900,588185600,4.995734e+16,4.976703,4.936829,4.933029
36000,589824000,5.009650e+16,4.973270,4.930397,4.926827
36100,591462400,5.023566e+16,4.951453,4.928092,4.924077
36200,593100800,5.037481e+16,4.966514,4.935603,4.930615
36300,594739200,5.051397e+16,4.966784,4.929658,4.924816
36400,596377600,5.065313e+16,4.965906,4.926641,4.922002
36500,598016000,5.079228e+16,4.969836,4.926695,4.921936
36600,599654400,5.093144e+16,4.955696,4.924584,4.919965
36700,601292800,5.107060e+16,4.939553,4.922341,4.919285
36800,602931200,5.120975e+16,4.933568,4.914926,4.912383
36900,604569600,5.134891e+16,4.949246,4.917049,4.915189
37000,606208000,5.148807e+16,4.956917,4.917827,4.913138
37100,607846400,5.162722e+16,4.945329,4.911653,4.909135
37200,609484800,5.176638e+16,4.932382,4.909579,4.905429
37300,611123200,5.190554e+16,4.960511,4.907205,4.904649
37400,612761600,5.204470e+16,4.946011,4.909778,4.907723
37500,614400000,5.218385e+16,4.926525,4.908017,4.904728
37600,616038400,5.232301e+16,4.929119,4.904505,4.901492
37700,617676800,5.246217e+16,4.932370,4.903338,4.901375
37800,619315200,5.260132e+16,4.928375,4.902225,4.900343
37900,620953600,5.274048e+16,4.936831,4.897982,4.895834
38000,622592000,5.287964e+16,4.912240,4.895926,4.893445
38100,624230400,5.301879e+16,4.944039,4.892484,4.889746
38200,625868800,5.315795e+16,4.918238,4.894184,4.890821
38300,627507200,5.329711e+16,4.923858,4.892580,4.889070
38400,629145600,5.343627e+16,4.917144,4.889961,4.886433
38500,630784000,5.357542e+16,4.933925,4.888665,4.885846
38600,632422400,5.371458e+16,4.906248,4.883214,4.879917
38700,634060800,5.385374e+16,4.933883,4.882276,4.878745
38800,635699200,5.399289e+16,4.917987,4.883344,4.881292
38900,637337600,5.413205e+16,4.918327,4.877789,4.875204
39000,638976000,5.427121e+16,4.918680,4.881096,4.876297
39100,640614400,5.441036e+16,4.927306,4.883641,4.878151
39200,642252800,5.454952e+16,4.899058,4.877810,4.872962
39300,643891200,5.468868e+16,4.886750,4.873068,4.868287
39400,645529600,5.482783e+16,4.886420,4.870785,4.866043
39500,647168000,5.496699e+16,4.897101,4.868308,4.865153
39600,648806400,5.510615e+16,4.884838,4.868753,4.864184
39700,650444800,5.524531e+16,4.907402,4.869067,4.863559
39800,652083200,5.538446e+16,4.902184,4.860376,4.855199
39900,653721600,5.552362e+16,4.904723,4.861303,4.856076
40000,655360000,5.566278e+16,4.893813,4.860718,4.856391
40100,656998400,5.580193e+16,4.904702,4.858784,4.853013
40200,658636800,5.594109e+16,4.905172,4.862270,4.857442
40300,660275200,5.608025e+16,4.884561,4.855313,4.849363
40400,661913600,5.621940e+16,4.872027,4.853755,4.848693
40500,663552000,5.635856e+16,4.877890,4.855200,4.850335
40600,665190400,5.649772e+16,4.895994,4.856478,4.851579
40700,666828800,5.663687e+16,4.898715,4.849235,4.844454
40800,668467200,5.677603e+16,4.902882,4.848706,4.843757
40900,670105600,5.691519e+16,4.867189,4.846463,4.841653
41000,671744000,5.705435e+16,4.869125,4.842457,4.840211
41100,673382400,5.719350e+16,4.859976,4.844334,4.839346
41200,675020800,5.733266e+16,4.872797,4.841507,4.837030
41300,676659200,5.747182e+16,4.876927,4.836250,4.833436
41400,678297600,5.761097e+16,4.890141,4.838850,4.835770
41500,679936000,5.775013e+16,4.870813,4.838251,4.833380
41600,681574400,5.788929e+16,4.860180,4.831537,4.828530
41700,683212800,5.802844e+16,4.863326,4.833299,4.828766
41800,684851200,5.816760e+16,4.856712,4.829699,4.825220
41900,686489600,5.830676e+16,4.858837,4.832594,4.827814
42000,688128000,5.844591e+16,4.869651,4.825622,4.822337
42100,689766400,5.858507e+16,4.858168,4.826785,4.822708
42200,691404800,5.872423e+16,4.860868,4.829182,4.823436
42300,693043200,5.886339e+16,4.841000,4.825221,4.819015
42400,694681600,5.900254e+16,4.847760,4.818726,4.813983
42500,696320000,5.914170e+16,4.853011,4.820069,4.815674
42600,697958400,5.928086e+16,4.867073,4.820905,4.818201
42700,699596800,5.942001e+16,4.839329,4.815781,4.810860
42800,701235200,5.955917e+16,4.833850,4.810510,4.806000
42900,702873600,5.969833e+16,4.842478,4.810627,4.806528
43000,704512000,5.983748e+16,4.849488,4.809319,4.804080
43100,706150400,5.997664e+16,4.833438,4.811007,4.805909
43200,707788800,6.011580e+16,4.848152,4.804424,4.800763
43300,709427200,6.025496e+16,4.842161,4.807437,4.802792
43400,711065600,6.039411e+16,4.849806,4.802169,4.799228
43500,712704000,6.053327e+16,4.838178,4.796199,4.793067
43600,714342400,6.067243e+16,4.841485,4.799204,4.794819
43700,715980800,6.081158e+16,4.833581,4.797178,4.793590
43800,717619200,6.095074e+16,4.845335,4.798771,4.795701
43900,719257600,6.108990e+16,4.832823,4.793489,4.790709
44000,720896000,6.122905e+16,4.813028,4.792660,4.789600
44100,722534400,6.136821e+16,4.832371,4.793744,4.789998
44200,724172800,6.150737e+16,4.831819,4.790499,4.787749
44300,725811200,6.164652e+16,4.823790,4.788578,4.785402
44400,727449600,6.178568e+16,4.807933,4.786154,4.784433
44500,729088000,6.192484e+16,4.829223,4.783117,4.780297
44600,730726400,6.206400e+16,4.833276,4.785904,4.781593
44700,732364800,6.220315e+16,4.840137,4.782466,4.777922
44800,734003200,6.234231e+16,4.828341,4.781916,4.777173
44900,735641600,6.248147e+16,4.808516,4.783219,4.777909
45000,737280000,6.262062e+16,4.825869,4.780418,4.776323
45100,738918400,6.275978e+16,4.814189,4.777397,4.772723
45200,740556800,6.289894e+16,4.819726,4.781338,4.777326
45300,742195200,6.303809e+16,4.796468,4.776713,4.773753
45400,743833600,6.317725e+16,4.804210,4.771501,4.767541
45500,745472000,6.331641e+16,4.802743,4.772292,4.769447
45600,747110400,6.345556e+16,4.796072,4.766674,4.764837
45700,748748800,6.359472e+16,4.799617,4.767444,4.765037
45800,750387200,6.373388e+16,4.822936,4.764494,4.760727
45900,752025600,6.387304e+16,4.790154,4.762498,4.759769
46000,753664000,6.401219e+16,4.789856,4.760408,4.758105
46100,755302400,6.415135e+16,4.796794,4.762325,4.759404
