step,tokens_seen,cumulative_flops,train_loss,eval_loss,eval_loss_all_pos
100500,3293184000,4.380110e+18,3.793644,3.751663,3.743749
101000,3309568000,4.401901e+18,3.773646,3.747292,3.742245
101500,3325952000,4.423693e+18,3.786935,3.740694,3.736318
102000,3342336000,4.445484e+18,3.776726,3.741469,3.734521
102500,3358720000,4.467276e+18,3.772768,3.740860,3.733860
103000,3375104000,4.489068e+18,3.772999,3.737881,3.731103
103500,3391488000,4.510859e+18,3.781842,3.739512,3.733177
104000,3407872000,4.532651e+18,3.769672,3.733020,3.725833
104500,3424256000,4.554442e+18,3.773679,3.732924,3.726275
105000,3440640000,4.576234e+18,3.762805,3.728371,3.721109
105500,3457024000,4.598026e+18,3.776531,3.729668,3.723012
106000,3473408000,4.619817e+18,3.764274,3.723817,3.718251
106500,3489792000,4.641609e+18,3.765902,3.722855,3.716132
107000,3506176000,4.663400e+18,3.763905,3.721183,3.716231
107500,3522560000,4.685192e+18,3.775670,3.716713,3.709721
108000,3538944000,4.706984e+18,3.765336,3.718412,3.710605
108500,3555328000,4.728775e+18,3.763036,3.712044,3.704645
109000,3571712000,4.750567e+18,3.761962,3.712389,3.704839
109500,3588096000,4.772358e+18,3.765905,3.710668,3.705139
110000,3604480000,4.794150e+18,3.743092,3.710068,3.703389
110500,3620864000,4.815941e+18,3.748826,3.708208,3.701023
111000,3637248000,4.837733e+18,3.729320,3.702985,3.695621
111500,3653632000,4.859525e+18,3.743497,3.701646,3.697865
112000,3670016000,4.881316e+18,3.749377,3.702186,3.694937
112500,3686400000,4.903108e+18,3.749409,3.700173,3.692187
113000,3702784000,4.924899e+18,3.742290,3.696699,3.689395
113500,3719168000,4.946691e+18,3.736889,3.695460,3.687466
114000,3735552000,4.968483e+18,3.747651,3.696722,3.688965
114500,3751936000,4.990274e+18,3.726797,3.692059,3.684898
115000,3768320000,5.012066e+18,3.731028,3.685301,3.677525
115500,3784704000,5.033857e+18,3.736585,3.686526,3.677432
116000,3801088000,5.055649e+18,3.725057,3.686241,3.681026
116500,3817472000,5.077441e+18,3.719223,3.681877,3.676994
117000,3833856000,5.099232e+18,3.726675,3.682801,3.674906
117500,3850240000,5.121024e+18,3.723655,3.676227,3.668900
118000,3866624000,5.142815e+18,3.728831,3.678563,3.670450
118500,3883008000,5.164607e+18,3.717966,3.677023,3.669428
119000,3899392000,5.186398e+18,3.704491,3.675119,3.668423
119500,3915776000,5.208190e+18,3.705342,3.671520,3.667102
120000,3932160000,5.229982e+18,3.711545,3.670466,3.665491
120500,3948544000,5.251773e+18,3.705452,3.665752,3.659967
121000,3964928000,5.273565e+18,3.719371,3.669572,3.660900
121500,3981312000,5.295356e+18,3.698717,3.667792,3.659759
122000,3997696000,5.317148e+18,3.706023,3.664715,3.655718
122500,4014080000,5.338940e+18,3.705542,3.659902,3.651567
123000,4030464000,5.360731e+18,3.686723,3.660095,3.652147
123500,4046848000,5.382523e+18,3.700959,3.657706,3.650929
124000,4063232000,5.404314e+18,3.696271,3.653978,3.646334
124500,4079616000,5.426106e+18,3.689322,3.654838,3.645671
125000,4096000000,5.447898e+18,3.700529,3.658061,3.647557
125500,4112384000,5.469689e+18,3.690183,3.651424,3.643033
126000,4128768000,5.491481e+18,3.680386,3.648612,3.639755
126500,4145152000,5.513272e+18,3.686069,3.645100,3.635209
127000,4161536000,5.535064e+18,3.692884,3.646756,3.638078
127500,4177920000,5.556856e+18,3.691902,3.643130,3.634600
128000,4194304000,5.578647e+18,3.690920,3.640993,3.632374
128500,4210688000,5.600439e+18,3.681917,3.637267,3.629793
129000,4227072000,5.622230e+18,3.687518,3.637347,3.629162
